date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:20:00	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226c7db-596fc666e8f80%22	https://preview.colorlib.com/theme/realestate2/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Benim%20Web%20Sitem/realestate/preview.colorlib.com/theme/realestate2/fonts/fontawesome-webfont3e6e.svg	(from https://preview.colorlib.com/theme/realestate2/css/bootstrap.min.css+owl.carousel.min.css+magnific-popup.css+font-awesome.min.css+themify-icons.css+nice-select.css+flaticon.css+gijgo.css+animate.css+slick.css+slicknav.css.pagespeed.cc.P7t0zrO-hO.css)
00:20:01	165548/165548	---MCZ	200	added ('OK')	font/ttf	etag:W/%22286ac-596fc666e8f80%22	https://preview.colorlib.com/theme/realestate2/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Benim%20Web%20Sitem/realestate/preview.colorlib.com/theme/realestate2/fonts/fontawesome-webfont3e6e.ttf	(from https://preview.colorlib.com/theme/realestate2/css/bootstrap.min.css+owl.carousel.min.css+magnific-popup.css+font-awesome.min.css+themify-icons.css+nice-select.css+flaticon.css+gijgo.css+animate.css+slick.css+slicknav.css.pagespeed.cc.P7t0zrO-hO.css)
00:20:01	78748/78748	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221339c-596fc66badac0%22	https://preview.colorlib.com/theme/realestate2/fonts/themify.eot?-fvbane	C:/Benim%20Web%20Sitem/realestate/preview.colorlib.com/theme/realestate2/fonts/themify9f24.eot	(from https://preview.colorlib.com/theme/realestate2/css/bootstrap.min.css+owl.carousel.min.css+magnific-popup.css+font-awesome.min.css+themify-icons.css+nice-select.css+flaticon.css+gijgo.css+animate.css+slick.css+slicknav.css.pagespeed.cc.P7t0zrO-hO.css)
00:20:01	78748/78748	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221339c-596fc66badac0%22	https://preview.colorlib.com/theme/realestate2/fonts/themify.eot?	C:/Benim%20Web%20Sitem/realestate/preview.colorlib.com/theme/realestate2/fonts/themifyd41d.eot	(from https://preview.colorlib.com/theme/realestate2/css/bootstrap.min.css+owl.carousel.min.css+magnific-popup.css+font-awesome.min.css+themify-icons.css+nice-select.css+flaticon.css+gijgo.css+animate.css+slick.css+slicknav.css.pagespeed.cc.P7t0zrO-hO.css)
00:20:01	56108/56108	---M--	200	added ('OK')	font/woff	etag:%22db2c-596fc66ca1d00%22	https://preview.colorlib.com/theme/realestate2/fonts/themify.woff?-fvbane	C:/Benim%20Web%20Sitem/realestate/preview.colorlib.com/theme/realestate2/fonts/themify9f24.woff	(from https://preview.colorlib.com/theme/realestate2/css/bootstrap.min.css+owl.carousel.min.css+magnific-popup.css+font-awesome.min.css+themify-icons.css+nice-select.css+flaticon.css+gijgo.css+animate.css+slick.css+slicknav.css.pagespeed.cc.P7t0zrO-hO.css)
00:20:02	78584/78584	---MCZ	200	added ('OK')	font/ttf	etag:W/%22132f8-596fc66ca1d00%22	https://preview.colorlib.com/theme/realestate2/fonts/themify.ttf?-fvbane	C:/Benim%20Web%20Sitem/realestate/preview.colorlib.com/theme/realestate2/fonts/themify9f24.ttf	(from https://preview.colorlib.com/theme/realestate2/css/bootstrap.min.css+owl.carousel.min.css+magnific-popup.css+font-awesome.min.css+themify-icons.css+nice-select.css+flaticon.css+gijgo.css+animate.css+slick.css+slicknav.css.pagespeed.cc.P7t0zrO-hO.css)
00:20:02	234269/234269	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223931d-596fc66badac0%22	https://preview.colorlib.com/theme/realestate2/fonts/themify.svg?-fvbane	C:/Benim%20Web%20Sitem/realestate/preview.colorlib.com/theme/realestate2/fonts/themify9f24.svg	(from https://preview.colorlib.com/theme/realestate2/css/bootstrap.min.css+owl.carousel.min.css+magnific-popup.css+font-awesome.min.css+themify-icons.css+nice-select.css+flaticon.css+gijgo.css+animate.css+slick.css+slicknav.css.pagespeed.cc.P7t0zrO-hO.css)
00:20:02	3646/3646	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22e3e-596fc66318680%22	https://preview.colorlib.com/theme/realestate2/fonts/Flaticon.eot	C:/Benim%20Web%20Sitem/realestate/preview.colorlib.com/theme/realestate2/fonts/Flaticon.eot	(from https://preview.colorlib.com/theme/realestate2/css/bootstrap.min.css+owl.carousel.min.css+magnific-popup.css+font-awesome.min.css+themify-icons.css+nice-select.css+flaticon.css+gijgo.css+animate.css+slick.css+slicknav.css.pagespeed.cc.P7t0zrO-hO.css)
00:20:02	3646/3646	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22e3e-596fc66318680%22	https://preview.colorlib.com/theme/realestate2/fonts/Flaticon.eot?	C:/Benim%20Web%20Sitem/realestate/preview.colorlib.com/theme/realestate2/fonts/Flaticond41d.eot	(from https://preview.colorlib.com/theme/realestate2/css/bootstrap.min.css+owl.carousel.min.css+magnific-popup.css+font-awesome.min.css+themify-icons.css+nice-select.css+flaticon.css+gijgo.css+animate.css+slick.css+slicknav.css.pagespeed.cc.P7t0zrO-hO.css)
00:20:03	1796/1796	---M--	200	added ('OK')	font/woff2	etag:%22704-596fc66500b00%22	https://preview.colorlib.com/theme/realestate2/fonts/Flaticon.woff2	C:/Benim%20Web%20Sitem/realestate/preview.colorlib.com/theme/realestate2/fonts/Flaticon.woff2	(from https://preview.colorlib.com/theme/realestate2/css/bootstrap.min.css+owl.carousel.min.css+magnific-popup.css+font-awesome.min.css+themify-icons.css+nice-select.css+flaticon.css+gijgo.css+animate.css+slick.css+slicknav.css.pagespeed.cc.P7t0zrO-hO.css)
00:20:03	2364/2364	---M--	200	added ('OK')	font/woff	etag:%2293c-596fc6640c8c0%22	https://preview.colorlib.com/theme/realestate2/fonts/Flaticon.woff	C:/Benim%20Web%20Sitem/realestate/preview.colorlib.com/theme/realestate2/fonts/Flaticon.woff	(from https://preview.colorlib.com/theme/realestate2/css/bootstrap.min.css+owl.carousel.min.css+magnific-popup.css+font-awesome.min.css+themify-icons.css+nice-select.css+flaticon.css+gijgo.css+animate.css+slick.css+slicknav.css.pagespeed.cc.P7t0zrO-hO.css)
00:20:03	3468/3468	---MCZ	200	added ('OK')	font/ttf	etag:W/%22d8c-596fc6640c8c0%22	https://preview.colorlib.com/theme/realestate2/fonts/Flaticon.ttf	C:/Benim%20Web%20Sitem/realestate/preview.colorlib.com/theme/realestate2/fonts/Flaticon.ttf	(from https://preview.colorlib.com/theme/realestate2/css/bootstrap.min.css+owl.carousel.min.css+magnific-popup.css+font-awesome.min.css+themify-icons.css+nice-select.css+flaticon.css+gijgo.css+animate.css+slick.css+slicknav.css.pagespeed.cc.P7t0zrO-hO.css)
00:20:04	18641/18641	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2248d1-596fc66318680%22	https://preview.colorlib.com/theme/realestate2/fonts/Flaticon.svg	C:/Benim%20Web%20Sitem/realestate/preview.colorlib.com/theme/realestate2/fonts/Flaticon.svg	(from https://preview.colorlib.com/theme/realestate2/css/bootstrap.min.css+owl.carousel.min.css+magnific-popup.css+font-awesome.min.css+themify-icons.css+nice-select.css+flaticon.css+gijgo.css+animate.css+slick.css+slicknav.css.pagespeed.cc.P7t0zrO-hO.css)
